"Date","SimpleDate","TemperatureOut","Feels Like (°C)","Dew Point (°C)","WindSpeed(km/hr)","Wind Gust (km/hr)","Max Daily Gust (km/hr)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Total Rain (mm)","RelativePressure(hPa)","Humidity(%)","Indoor Temperature (°C)","Indoor Humidity (%)","AvgWindDir10min","Outdoor Battery","AbsolutePressure(hPa)","Indoor Feels Like (°C)","Indoor Dew Point (°C)"
2025-01-29T08:50:00-06:00,2025-01-29 08:50:00,29.3,30.8,19.3,6.1,9.4,11.2,327,0,0,0,0,11.7,1297.3,1297.3,1005.1,55,26.2,70,273,1,1005.1,26.7,20.3
2025-01-29T08:45:00-06:00,2025-01-29 08:45:00,29.1,30.5,19.1,4,7.2,11.2,282,0,0,0,0,11.7,1297.3,1297.3,1005,55,26.1,68,318,1,1005,26.6,19.7
2025-01-29T08:40:00-06:00,2025-01-29 08:40:00,28.9,30.3,19.2,3.6,5.4,11.2,277,0,0,0,0,11.7,1297.3,1297.3,1005.2,56,25.2,64,318,1,1005.2,25.4,17.9
2025-01-29T08:35:00-06:00,2025-01-29 08:35:00,28.9,30.2,18.9,4.3,7.2,11.2,304,0,0,0,0,11.7,1297.3,1297.3,1005,55,26.2,65,325,1,1005,26.6,19.1
2025-01-29T08:30:00-06:00,2025-01-29 08:30:00,28.9,30.4,19.5,1.4,5.4,11.2,240,0,0,0,0,11.7,1297.3,1297.3,1004.8,57,26.6,70,325,1,1004.8,27.2,20.7
2025-01-29T08:25:00-06:00,2025-01-29 08:25:00,29.3,31.1,19.9,2.2,3.6,11.2,274,0,0,0,0,11.7,1297.3,1297.3,1004.7,57,26.5,70,345,1,1004.7,27.1,20.6
2025-01-29T08:20:00-06:00,2025-01-29 08:20:00,28.8,30.6,20,2.2,3.6,11.2,280,0,0,0,0,11.7,1297.3,1297.3,1004.8,59,26.3,70,345,1,1004.8,26.8,20.4
2025-01-29T08:15:00-06:00,2025-01-29 08:15:00,29.1,30.5,19.1,2.5,5.4,11.2,44,0,0,0,0,11.7,1297.3,1297.3,1004.6,55,26.1,69,294,1,1004.6,26.6,19.9
2025-01-29T08:10:00-06:00,2025-01-29 08:10:00,28.2,29.4,18.9,2.2,3.6,11.2,322,0,0,0,0,11.7,1297.3,1297.3,1004.9,57,25.7,66,294,1,1004.9,26.1,18.8
2025-01-29T08:05:00-06:00,2025-01-29 08:05:00,28.1,29.2,18.5,6.5,7.2,11.2,305,0,0,0,0,11.7,1297.3,1297.3,1004.6,56,25.3,62,313,1,1004.6,25.5,17.5
2025-01-29T08:00:00-06:00,2025-01-29 08:00:00,27.9,29.1,18.9,1.8,3.6,11.2,279,0,0,0,0,11.7,1297.3,1297.3,1004.4,58,25.5,59,313,1,1004.4,25.7,16.9
2025-01-29T07:55:00-06:00,2025-01-29 07:55:00,27.6,28.7,18.6,0.4,3.6,11.2,278,0,0,0,0,11.7,1297.3,1297.3,1004.5,58,26.8,67,320,1,1004.5,28.3,20.2
2025-01-29T07:50:00-06:00,2025-01-29 07:50:00,27.8,28.9,18.5,3.6,3.6,11.2,307,0,0,0,0,11.7,1297.3,1297.3,1004.5,57,26.9,67,320,1,1004.5,28.4,20.2
2025-01-29T07:45:00-06:00,2025-01-29 07:45:00,27.6,28.8,18.9,0,3.6,11.2,327,0,0,0,0,11.7,1297.3,1297.3,1004.3,59,26.9,67,301,1,1004.3,28.4,20.2
2025-01-29T07:40:00-06:00,2025-01-29 07:40:00,27.6,28.9,19.1,0.4,1.8,11.2,357,0,0,0,0,11.7,1297.3,1297.3,1004.4,60,26.8,68,301,1,1004.4,28.4,20.4
2025-01-29T07:35:00-06:00,2025-01-29 07:35:00,28.2,30.5,21.2,0,0,11.2,301,0,0,0,0,11.7,1297.3,1297.3,1004.2,66,26.8,67,72,1,1004.2,28.3,20.2
2025-01-29T07:30:00-06:00,2025-01-29 07:30:00,27.6,29.1,19.6,0,0,11.2,301,0,0,0,0,11.7,1297.3,1297.3,1004.1,62,26.8,68,72,1,1004.1,28.4,20.4
2025-01-29T07:25:00-06:00,2025-01-29 07:25:00,27.2,28.6,19.5,0,1.8,11.2,329,0,0,0,0,11.7,1297.3,1297.3,1004.1,63,26.8,68,73,1,1004.1,28.4,20.4
2025-01-29T07:20:00-06:00,2025-01-29 07:20:00,26.8,28.2,19.7,0,0,11.2,73,0,0,0,0,11.7,1297.3,1297.3,1004.2,65,26.8,68,73,1,1004.2,28.4,20.4
2025-01-29T07:15:00-06:00,2025-01-29 07:15:00,26,26.4,18.9,0,0,11.2,73,0,0,0,0,11.7,1297.3,1297.3,1004,65,26.6,68,59,1,1004,27.1,20.2
2025-01-29T07:10:00-06:00,2025-01-29 07:10:00,24.5,24.9,18.9,0,1.8,11.2,73,0,0,0,0,11.7,1297.3,1297.3,1003.7,71,26.6,68,59,1,1003.7,27.1,20.2
2025-01-29T07:05:00-06:00,2025-01-29 07:05:00,24.1,24.6,19.6,0,0,11.2,58,0,0,0,0,11.7,1297.3,1297.3,1003.7,76,26.6,68,32,1,1003.7,27.1,20.2
2025-01-29T07:00:00-06:00,2025-01-29 07:00:00,23.6,24,19.1,0,0,11.2,58,0,0,0,0,11.7,1297.3,1297.3,1003.8,76,26.7,67,32,1,1003.8,28.2,20.1
2025-01-29T06:55:00-06:00,2025-01-29 06:55:00,23.2,23.6,19.3,0,0,11.2,58,0,0,0,0,11.7,1297.3,1297.3,1003.7,79,26.8,67,308,1,1003.7,28.3,20.2
2025-01-29T06:50:00-06:00,2025-01-29 06:50:00,22.6,23.1,19.4,0,0,11.2,30,0,0,0,0,11.7,1297.3,1297.3,1003.6,82,26.7,67,308,1,1003.6,28.2,20.1
2025-01-29T06:45:00-06:00,2025-01-29 06:45:00,22,22.4,19,0,0,11.2,30,0,0,0,0,11.7,1297.3,1297.3,1003.5,83,26.8,67,247,1,1003.5,28.3,20.2
2025-01-29T06:40:00-06:00,2025-01-29 06:40:00,21.8,22.3,19.3,0,0,11.2,308,0,0,0,0,11.7,1297.3,1297.3,1003.3,86,26.8,67,247,1,1003.3,28.3,20.2
2025-01-29T06:35:00-06:00,2025-01-29 06:35:00,21.9,22.4,19.4,0.4,1.8,11.2,337,0,0,0,0,11.7,1297.3,1297.3,1003.1,86,26.9,67,82,1,1003.1,28.4,20.2
2025-01-29T06:30:00-06:00,2025-01-29 06:30:00,21.6,22,19,0.4,1.8,11.2,247,0,0,0,0,11.7,1297.3,1297.3,1003.1,85,26.9,67,82,1,1003.1,28.4,20.2
2025-01-29T06:25:00-06:00,2025-01-29 06:25:00,21.9,22.4,19.4,0,0,11.2,245,0,0,0,0,11.7,1297.3,1297.3,1003.1,86,26.8,67,83,1,1003.1,28.3,20.2
2025-01-29T06:20:00-06:00,2025-01-29 06:20:00,22.5,23,19.5,0.4,1.8,11.2,82,0,0,0,0,11.7,1297.3,1297.3,1003.1,83,26.8,67,83,1,1003.1,28.3,20.2
2025-01-29T06:15:00-06:00,2025-01-29 06:15:00,22.8,23.2,19,0,0,11.2,83,0,0,0,0,11.7,1297.3,1297.3,1002.9,79,26.9,67,83,1,1002.9,28.4,20.2
2025-01-29T06:10:00-06:00,2025-01-29 06:10:00,23,23.4,19,0,0,11.2,83,0,0,0,0,11.7,1297.3,1297.3,1002.9,78,26.9,67,83,1,1002.9,28.4,20.2
2025-01-29T06:05:00-06:00,2025-01-29 06:05:00,23.1,23.5,19,0,1.8,11.2,83,0,0,0,0,11.7,1297.3,1297.3,1002.9,78,26.9,67,81,1,1002.9,28.4,20.2
2025-01-29T06:00:00-06:00,2025-01-29 06:00:00,23.1,23.5,18.8,0,1.8,11.2,295,0,0,0,0,11.7,1297.3,1297.3,1002.7,77,27,67,81,1,1002.7,28.6,20.3
2025-01-29T05:55:00-06:00,2025-01-29 05:55:00,22.7,23.1,19.3,0,3.6,11.2,314,0,0,0,0,11.7,1297.3,1297.3,1002.6,81,27,67,254,1,1002.6,28.6,20.3
2025-01-29T05:50:00-06:00,2025-01-29 05:50:00,22.2,22.6,19.2,1.4,3.6,11.2,78,0,0,0,0,11.7,1297.3,1297.3,1002.7,83,26.9,67,254,1,1002.7,28.4,20.2
2025-01-29T05:45:00-06:00,2025-01-29 05:45:00,22.2,22.6,19.2,0,0,11.2,254,0,0,0,0,11.7,1297.3,1297.3,1002.6,83,27,67,322,1,1002.6,28.6,20.3
2025-01-29T05:40:00-06:00,2025-01-29 05:40:00,22.4,22.9,19.6,0,0,11.2,254,0,0,0,0,11.7,1297.3,1297.3,1002.3,84,27,67,322,1,1002.3,28.6,20.3
2025-01-29T05:35:00-06:00,2025-01-29 05:35:00,22.6,23.1,19.6,0.4,1.8,11.2,251,0,0,0,0,11.7,1297.3,1297.3,1002.7,83,27,67,282,1,1002.7,28.6,20.3
2025-01-29T05:30:00-06:00,2025-01-29 05:30:00,22.8,23.3,19.4,1.1,1.8,11.2,321,0,0,0,0,11.7,1297.3,1297.3,1002.5,81,27,67,282,1,1002.5,28.6,20.3
2025-01-29T05:25:00-06:00,2025-01-29 05:25:00,23.3,23.7,19.4,0,1.8,11.2,278,0,0,0,0,11.7,1297.3,1297.3,1002.4,79,27,67,304,1,1002.4,28.6,20.3
2025-01-29T05:21:00-06:00,2025-01-29 05:21:00,23.5,23.9,19,0,1.8,11.2,293,0,0,0,0,11.7,1297.3,1297.3,1002.4,76,27,67,304,1,1002.4,28.6,20.3
2025-01-29T05:15:00-06:00,2025-01-29 05:15:00,23.5,23.9,18.8,1.4,1.8,11.2,304,0,0,0,0,11.7,1297.3,1297.3,1002.4,75,27,67,75,1,1002.4,28.6,20.3
2025-01-29T05:10:00-06:00,2025-01-29 05:10:00,23.3,23.7,19.4,0,0,11.2,16,0,0,0,0,11.7,1297.3,1297.3,1002.4,79,27,67,75,1,1002.4,28.6,20.3
2025-01-29T05:05:00-06:00,2025-01-29 05:05:00,23.3,23.7,19.2,0,1.8,11.2,68,0,0,0,0,11.7,1297.3,1297.3,1002.1,78,27,67,333,1,1002.1,28.6,20.3
2025-01-29T05:00:00-06:00,2025-01-29 05:00:00,22.9,23.3,19.3,0,1.8,11.2,41,0,0,0,0,11.7,1297.3,1297.3,1002.1,80,27.1,67,333,1,1002.1,28.8,20.4
2025-01-29T04:55:00-06:00,2025-01-29 04:55:00,22.8,23.3,19.4,0,0,11.2,333,0,0,0,0,11.7,1297.3,1297.3,1002.2,81,27.1,67,309,1,1002.2,28.8,20.4
2025-01-29T04:50:00-06:00,2025-01-29 04:50:00,22.8,23.3,19.4,1.1,1.8,11.2,304,0,0,0,0,11.7,1297.3,1297.3,1002,81,27.1,67,309,1,1002,28.8,20.4
2025-01-29T04:45:00-06:00,2025-01-29 04:45:00,22.9,23.4,19.5,0,1.8,11.2,315,0,0,0,0,11.7,1297.3,1297.3,1002,81,27.1,67,312,1,1002,28.8,20.4
2025-01-29T04:40:00-06:00,2025-01-29 04:40:00,23.2,23.7,19.6,0.7,1.8,11.2,312,0,0,0,0,11.7,1297.3,1297.3,1001.9,80,27.1,67,312,1,1001.9,28.8,20.4
2025-01-29T04:35:00-06:00,2025-01-29 04:35:00,23.5,23.9,19.4,0.4,1.8,11.2,311,0,0,0,0,11.7,1297.3,1297.3,1001.9,78,27.1,67,327,1,1001.9,28.8,20.4
2025-01-29T04:30:00-06:00,2025-01-29 04:30:00,23.8,24.2,19.5,0,1.8,11.2,303,0,0,0,0,11.7,1297.3,1297.3,1002.1,77,27.1,67,327,1,1002.1,28.8,20.4
2025-01-29T04:25:00-06:00,2025-01-29 04:25:00,23.9,24.3,19.4,0,1.8,11.2,298,0,0,0,0,11.7,1297.3,1297.3,1002,76,27.2,67,328,1,1002,28.9,20.5
2025-01-29T04:20:00-06:00,2025-01-29 04:20:00,24.1,24.5,19.4,0,1.8,11.2,322,0,0,0,0,11.7,1297.3,1297.3,1001.8,75,27.2,67,328,1,1001.8,28.9,20.5
2025-01-29T04:15:00-06:00,2025-01-29 04:15:00,24.2,24.6,19.5,1.8,3.6,11.2,331,0,0,0,0,11.7,1297.3,1297.3,1001.9,75,27.2,67,329,1,1001.9,28.9,20.5
2025-01-29T04:10:00-06:00,2025-01-29 04:10:00,24,24.4,19.5,2.2,5.4,11.2,352,0,0,0,0,11.7,1297.3,1297.3,1001.9,76,27.2,67,329,1,1001.9,28.9,20.5
2025-01-29T04:05:00-06:00,2025-01-29 04:05:00,24,24.4,19.5,1.8,5.4,11.2,346,0,0,0,0,11.7,1297.3,1297.3,1001.8,76,27.2,67,321,1,1001.8,28.9,20.5
2025-01-29T04:00:00-06:00,2025-01-29 04:00:00,24,24.5,19.7,2.9,7.2,11.2,348,0,0,0,0,11.7,1297.3,1297.3,1001.8,77,27.2,67,321,1,1001.8,28.9,20.5
2025-01-29T03:55:00-06:00,2025-01-29 03:55:00,24,24.4,19.5,4.7,11.2,11.2,324,0,0,0,0,11.7,1297.3,1297.3,1001.8,76,27.2,67,348,1,1001.8,28.9,20.5
2025-01-29T03:50:00-06:00,2025-01-29 03:50:00,24.1,24.6,19.6,2.2,5.4,7.2,312,0,0,0,0,11.7,1297.3,1297.3,1001.7,76,27.2,67,348,1,1001.7,28.9,20.5
2025-01-29T03:45:00-06:00,2025-01-29 03:45:00,24.2,24.6,19.5,3.6,7.2,7.2,309,0,0,0,0,11.7,1297.3,1297.3,1001.7,75,27.3,67,332,1,1001.7,29.1,20.6
2025-01-29T03:40:00-06:00,2025-01-29 03:40:00,24.2,24.7,19.7,2.9,5.4,7.2,337,0,0,0,0,11.7,1297.3,1297.3,1001.6,76,27.3,67,332,1,1001.6,29.1,20.6
2025-01-29T03:35:00-06:00,2025-01-29 03:35:00,24.1,24.6,19.6,1.8,5.4,7.2,332,0,0,0,0,11.7,1297.3,1297.3,1001.8,76,27.3,67,324,1,1001.8,29.1,20.6
2025-01-29T03:30:00-06:00,2025-01-29 03:30:00,23.5,23.9,19.4,2.9,7.2,7.2,328,0,0,0,0,11.7,1297.3,1297.3,1001.7,78,27.3,67,324,1,1001.7,29.1,20.6
2025-01-29T03:25:00-06:00,2025-01-29 03:25:00,23.3,23.8,19.6,2.9,5.4,7.2,318,0,0,0,0,11.7,1297.3,1297.3,1001.6,80,27.3,67,311,1,1001.6,29.1,20.6
2025-01-29T03:20:00-06:00,2025-01-29 03:20:00,23.4,23.9,19.7,2.9,3.6,7.2,300,0,0,0,0,11.7,1297.3,1297.3,1001.7,80,27.3,67,311,1,1001.7,29.1,20.6
2025-01-29T03:15:00-06:00,2025-01-29 03:15:00,23.3,23.8,20,0,3.6,7.2,319,0,0,0,0,11.7,1297.3,1297.3,1001.6,82,27.3,67,328,1,1001.6,29.1,20.6
2025-01-29T03:10:00-06:00,2025-01-29 03:10:00,23.5,24,20,2.5,3.6,7.2,308,0,0,0,0,11.7,1297.3,1297.3,1001.8,81,27.4,68,328,1,1001.8,29.3,20.9
2025-01-29T03:05:00-06:00,2025-01-29 03:05:00,23.5,24,19.8,2.9,3.6,7.2,305,0,0,0,0,11.7,1297.3,1297.3,1001.8,80,27.4,67,329,1,1001.8,29.2,20.7
2025-01-29T03:00:00-06:00,2025-01-29 03:00:00,23.6,24.1,19.9,2.5,5.4,7.2,334,0,0,0,0,11.7,1297.3,1297.3,1001.9,80,27.5,67,329,1,1001.9,29.4,20.8
2025-01-29T02:55:00-06:00,2025-01-29 02:55:00,23.4,23.9,19.7,1.4,3.6,7.2,338,0,0,0,0,11.7,1297.3,1297.3,1001.9,80,27.4,67,279,1,1001.9,29.2,20.7
2025-01-29T02:50:00-06:00,2025-01-29 02:50:00,23.2,23.7,20,2.9,3.6,7.2,333,0,0,0,0,11.7,1297.3,1297.3,1002.1,82,27.5,67,279,1,1002.1,29.4,20.8
2025-01-29T02:45:00-06:00,2025-01-29 02:45:00,23.1,23.6,20,0,1.8,7.2,319,0,0,0,0,11.7,1297.3,1297.3,1002.2,83,27.5,67,316,1,1002.2,29.4,20.8
2025-01-29T02:40:00-06:00,2025-01-29 02:40:00,23.1,23.6,20,0.4,1.8,7.2,278,0,0,0,0,11.7,1297.3,1297.3,1002.1,83,27.5,67,316,1,1002.1,29.4,20.8
2025-01-29T02:35:00-06:00,2025-01-29 02:35:00,23,23.5,20,0,1.8,7.2,287,0,0,0,0,11.7,1297.3,1297.3,1002.1,83,27.5,67,281,1,1002.1,29.4,20.8
2025-01-29T02:30:00-06:00,2025-01-29 02:30:00,22.9,23.5,20.2,0.7,5.4,7.2,317,0,0,0,0,11.7,1297.3,1297.3,1002.2,85,27.5,67,281,1,1002.2,29.4,20.8
2025-01-29T02:25:00-06:00,2025-01-29 02:25:00,23.1,23.7,20.2,1.8,3.6,7.2,319,0,0,0,0,11.7,1297.3,1297.3,1002.2,84,27.6,67,357,1,1002.2,29.6,20.9
2025-01-29T02:20:00-06:00,2025-01-29 02:20:00,23.6,24.2,20.3,2.2,3.6,7.2,276,0,0,0,0,11.7,1297.3,1297.3,1002.2,82,27.6,67,357,1,1002.2,29.6,20.9
2025-01-29T02:15:00-06:00,2025-01-29 02:15:00,23.3,23.8,20,1.8,1.8,3.6,342,0,0,0,0,11.7,1297.3,1297.3,1002.4,82,27.6,67,286,1,1002.4,29.6,20.9
2025-01-29T02:10:00-06:00,2025-01-29 02:10:00,22.6,23.2,20.1,1.8,1.8,3.6,323,0,0,0,0,11.7,1297.3,1297.3,1002.2,86,27.6,67,286,1,1002.2,29.6,20.9
2025-01-29T02:05:00-06:00,2025-01-29 02:05:00,22.5,23.1,20.2,0.4,1.8,1.8,286,0,0,0,0,11.7,1297.3,1297.3,1002.4,87,27.6,67,87,1,1002.4,29.6,20.9
2025-01-29T02:00:00-06:00,2025-01-29 02:00:00,22.6,23.2,20.5,0,0,1.8,339,0,0,0,0,11.7,1297.3,1297.3,1002.3,88,27.7,67,87,1,1002.3,29.8,21
2025-01-29T01:55:00-06:00,2025-01-29 01:55:00,22.7,23.3,20.4,0.4,1.8,1.8,342,0,0,0,0,11.7,1297.3,1297.3,1002.6,87,27.7,67,87,1,1002.6,29.8,21
2025-01-29T01:50:00-06:00,2025-01-29 01:50:00,22.7,23.3,20.6,0,0,1.8,87,0,0,0,0,11.7,1297.3,1297.3,1002.5,88,27.7,67,87,1,1002.5,29.8,21
2025-01-29T01:45:00-06:00,2025-01-29 01:45:00,22.7,23.3,20.8,0,0,1.8,87,0,0,0,0,11.7,1297.3,1297.3,1002.4,89,27.7,67,86,1,1002.4,29.8,21
2025-01-29T01:40:00-06:00,2025-01-29 01:40:00,22.8,23.5,20.9,0,0,1.8,86,0,0,0,0,11.7,1297.3,1297.3,1002.6,89,27.7,67,86,1,1002.6,29.8,21
2025-01-29T01:35:00-06:00,2025-01-29 01:35:00,22.8,23.5,20.9,0,1.8,1.8,86,0,0,0,0,11.7,1297.3,1297.3,1002.6,89,27.8,67,88,1,1002.6,29.9,21.1
2025-01-29T01:30:00-06:00,2025-01-29 01:30:00,22.8,23.5,20.9,0,0,1.8,82,0,0,0,0,11.7,1297.3,1297.3,1002.9,89,27.8,67,88,1,1002.9,29.9,21.1
2025-01-29T01:25:00-06:00,2025-01-29 01:25:00,22.8,23.4,20.7,0,0,1.8,85,0,0,0,0,11.7,1297.3,1297.3,1002.9,88,27.8,67,89,1,1002.9,29.9,21.1
2025-01-29T01:20:00-06:00,2025-01-29 01:20:00,22.7,23.3,20.8,1.1,1.8,1.8,82,0,0,0,0,11.7,1297.3,1297.3,1002.8,89,27.8,67,89,1,1002.8,29.9,21.1
2025-01-29T01:15:00-06:00,2025-01-29 01:15:00,22.6,23.2,20.7,0.7,1.8,1.8,91,0,0,0,0,11.7,1297.3,1297.3,1002.8,89,27.8,67,265,1,1002.8,29.9,21.1
2025-01-29T01:10:00-06:00,2025-01-29 01:10:00,22.5,23.1,20.4,0,0,1.8,266,0,0,0,0,11.7,1297.3,1297.3,1002.8,88,27.8,67,265,1,1002.8,29.9,21.1
2025-01-29T01:05:00-06:00,2025-01-29 01:05:00,22.5,23.1,20.6,0,0,1.8,265,0,0,0,0,11.7,1297.3,1297.3,1002.9,89,27.9,67,46,1,1002.9,30.1,21.2
2025-01-29T01:00:00-06:00,2025-01-29 01:00:00,22.6,23.2,20.7,0,0,1.8,241,0,0,0,0,11.7,1297.3,1297.3,1003,89,27.9,67,46,1,1003,30.1,21.2
2025-01-29T00:55:00-06:00,2025-01-29 00:55:00,22.5,23.2,20.8,0,0,1.8,316,0,0,0,0,11.7,1297.3,1297.3,1003.2,90,27.9,67,289,1,1003.2,30.1,21.2
2025-01-29T00:50:00-06:00,2025-01-29 00:50:00,22.4,23.1,20.9,0,0,1.8,47,0,0,0,0,11.7,1297.3,1297.3,1003.2,91,27.9,67,289,1,1003.2,30.1,21.2
2025-01-29T00:45:00-06:00,2025-01-29 00:45:00,22.4,23.1,20.9,0,0,1.8,289,0,0,0,0,11.7,1297.3,1297.3,1003.2,91,28,66,286,1,1003.2,30.2,21.1
2025-01-29T00:40:00-06:00,2025-01-29 00:40:00,22.5,23.2,21,0,0,1.8,290,0,0,0,0,11.7,1297.3,1297.3,1003.3,91,28,67,286,1,1003.3,30.3,21.3
2025-01-29T00:35:00-06:00,2025-01-29 00:35:00,22.6,23.3,20.9,0,0,1.8,286,0,0,0,0,11.7,1297.3,1297.3,1003.4,90,28,67,337,1,1003.4,30.3,21.3
2025-01-29T00:30:00-06:00,2025-01-29 00:30:00,22.8,23.5,20.9,0,0,1.8,286,0,0,0,0,11.7,1297.3,1297.3,1003.7,89,28,66,337,1,1003.7,30.2,21.1
2025-01-29T00:25:00-06:00,2025-01-29 00:25:00,22.7,23.4,21,0,1.8,1.8,337,0,0,0,0,11.7,1297.3,1297.3,1003.4,90,28.1,66,337,1,1003.4,30.3,21.1
2025-01-29T00:20:00-06:00,2025-01-29 00:20:00,22.6,23.3,21.1,0,0,1.8,337,0,0,0,0,11.7,1297.3,1297.3,1003.6,91,28.1,66,337,1,1003.6,30.3,21.1
2025-01-29T00:15:00-06:00,2025-01-29 00:15:00,23,23.7,21.1,0,0,0,337,0,0,0,0,11.7,1297.3,1297.3,1003.6,89,28.2,66,337,1,1003.6,30.5,21.2
2025-01-29T00:10:00-06:00,2025-01-29 00:10:00,23,23.7,21.1,0,0,0,338,0,0,0,0,11.7,1297.3,1297.3,1003.5,89,28.2,66,337,1,1003.5,30.5,21.2
2025-01-29T00:05:00-06:00,2025-01-29 00:05:00,23.1,23.8,21.2,0,0,0,337,0,0,0,0,11.7,1297.3,1297.3,1003.6,89,28.2,66,337,1,1003.6,30.5,21.2
2025-01-29T00:00:00-06:00,2025-01-29 00:00:00,23.4,24.1,21.3,0,0,0,337,0,0,0,0,11.7,1297.3,1297.3,1003.7,88,28.2,66,337,1,1003.7,30.5,21.2
2025-01-28T23:55:00-06:00,2025-01-28 23:55:00,24.1,24.8,21.4,0,0,31.3,337,0,0,0,0,11.7,1297.3,1297.3,1003.8,85,28.3,66,51,1,1003.8,30.7,21.3
2025-01-28T23:50:00-06:00,2025-01-28 23:50:00,24.1,24.8,21.2,0,0,31.3,338,0,0,0,0,11.7,1297.3,1297.3,1003.8,84,28.3,65,51,1,1003.8,30.6,21.1
2025-01-28T23:45:00-06:00,2025-01-28 23:45:00,24.2,24.9,21.3,1.1,1.8,31.3,333,0,0,0,0,11.7,1297.3,1297.3,1003.7,84,28.3,65,74,1,1003.7,30.6,21.1
2025-01-28T23:40:00-06:00,2025-01-28 23:40:00,24,24.7,21.3,1.4,1.8,31.3,18,0,0,0,0,11.7,1297.3,1297.3,1004,85,28.4,65,74,1,1004,30.7,21.2
2025-01-28T23:35:00-06:00,2025-01-28 23:35:00,23.9,24.6,21.4,0,0,31.3,75,0,0,0,0,11.7,1297.3,1297.3,1003.6,86,28.4,65,81,1,1003.6,30.7,21.2
2025-01-28T23:30:00-06:00,2025-01-28 23:30:00,24,24.7,21.5,0,0,31.3,81,0,0,0,0,11.7,1297.3,1297.3,1003.8,86,28.4,65,81,1,1003.8,30.7,21.2
2025-01-28T23:25:00-06:00,2025-01-28 23:25:00,24.1,24.8,21.6,0.7,1.8,31.3,81,0,0,0,0,11.7,1297.3,1297.3,1003.8,86,28.4,65,315,1,1003.8,30.7,21.2
2025-01-28T23:20:00-06:00,2025-01-28 23:20:00,23.9,24.6,21.4,0,0,31.3,82,0,0,0,0,11.7,1297.3,1297.3,1004,86,28.4,65,315,1,1004,30.7,21.2
2025-01-28T23:16:00-06:00,2025-01-28 23:16:00,23.7,24.4,21.4,0,1.8,31.3,82,0,0,0,0,11.7,1297.3,1297.3,1003.9,87,28.4,65,314,1,1003.9,30.7,21.2
2025-01-28T23:10:00-06:00,2025-01-28 23:10:00,23.7,24.4,21.4,0,0,31.3,315,0,0,0,0,11.7,1297.3,1297.3,1004,87,28.5,65,314,1,1004,30.9,21.3
2025-01-28T23:05:00-06:00,2025-01-28 23:05:00,23.7,24.4,21.6,0,0,31.3,314,0,0,0,0,11.7,1297.3,1297.3,1003.9,88,28.5,65,314,1,1003.9,30.9,21.3
2025-01-28T23:00:00-06:00,2025-01-28 23:00:00,24,24.7,21.7,0,0,31.3,314,0,0,0,0,11.7,1297.3,1297.3,1004.1,87,28.6,64,314,1,1004.1,30.9,21.1
2025-01-28T22:55:00-06:00,2025-01-28 22:55:00,24.2,24.9,21.5,0,0,31.3,314,0,0,0,0,11.7,1297.3,1297.3,1003.9,85,28.6,64,314,1,1003.9,30.9,21.1
2025-01-28T22:50:00-06:00,2025-01-28 22:50:00,24.3,25,21.4,0,0,31.3,314,0,0,0,0,11.7,1297.3,1297.3,1004.1,84,28.6,64,314,1,1004.1,30.9,21.1
2025-01-28T22:45:00-06:00,2025-01-28 22:45:00,24.4,25.1,21.5,0,0,31.3,314,0,0,0,0,11.7,1297.3,1297.3,1004,84,28.6,64,310,1,1004,30.9,21.1
2025-01-28T22:40:00-06:00,2025-01-28 22:40:00,24.6,25.3,21.7,0,0,31.3,315,0,0,0,0,11.7,1297.3,1297.3,1003.9,84,28.6,64,310,1,1003.9,30.9,21.1
2025-01-28T22:35:00-06:00,2025-01-28 22:35:00,24.7,25.4,21.6,0,0,31.3,310,0,0,0,0,11.7,1297.3,1297.3,1004,83,28.6,64,291,1,1004,30.9,21.1
2025-01-28T22:30:00-06:00,2025-01-28 22:30:00,24.8,25.5,21.5,0,1.8,31.3,310,0,0,0,0,11.7,1297.3,1297.3,1004.1,82,28.7,64,291,1,1004.1,31.1,21.2
2025-01-28T22:25:00-06:00,2025-01-28 22:25:00,24.8,25.5,21.5,0.7,1.8,31.3,308,0,0,0,0,11.7,1297.3,1297.3,1003.9,82,28.7,64,315,1,1003.9,31.1,21.2
2025-01-28T22:20:00-06:00,2025-01-28 22:20:00,25,25.7,21.7,3.2,5.4,31.3,280,0,0,0,0,11.7,1297.3,1297.3,1003.8,82,28.7,64,315,1,1003.8,31.1,21.2
2025-01-28T22:15:00-06:00,2025-01-28 22:15:00,25.1,25.8,21.8,0,1.8,31.3,295,0,0,0,0,11.7,1297.3,1297.3,1003.8,82,28.8,64,308,1,1003.8,31.3,21.3
2025-01-28T22:10:00-06:00,2025-01-28 22:10:00,25.3,26,21.8,1.4,3.6,31.3,314,0,0,0,0,11.7,1297.3,1297.3,1003.9,81,28.8,64,308,1,1003.9,31.3,21.3
2025-01-28T22:05:00-06:00,2025-01-28 22:05:00,25.6,26.3,21.9,2.2,3.6,31.3,299,0,0,0,0,11.7,1297.3,1297.3,1004,80,28.8,64,329,1,1004,31.3,21.3
